id_cliente,churn,género,cuidadano_mayor,pareja,dependientes,meses_de_contrato,servicio_telefonico,multiples_lineas_telefonicas,servicio_internet,seguridad_online,respaldo_online,proteccion_del_dispositivo,soporte_tecnico,servicio_tv,servicio_de_peliculas,tipo_de_contrato,factura_en_linea,forma_de_pago,cargos_mensuales,cargos_totales,cuentas_diarias,cantidad_servicios
1905-OEILC,0,Femenino,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,19.5,19.5,0.640604467805519,1
1907-UBQFC,1,Masculino,1,0,0,10,1,No,Fibra óptica,No,Yes,No,No,No,No,Mes a mes,1,Cheque electrónico,72.85,688.65,2.39323258869908,3
1907-YLNYW,0,Masculino,0,0,0,8,1,No,DSL,Yes,No,Yes,No,No,Yes,Mes a mes,1,Cheque electrónico,66.7,579.0,2.1911957950065704,5
1910-FMXJM,0,Femenino,0,1,0,36,1,No,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,0,Cheque electrónico,80.4,2937.65,2.6412614980289093,3
1915-IOFGU,1,Femenino,0,0,0,1,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,70.5,70.5,2.3160315374507228,2
1915-OAKWD,0,Femenino,0,0,1,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,1,Transferencia bancaria,19.3,360.35,0.6340341655716163,1
1918-ZBFQJ,1,Femenino,0,0,0,13,1,No,Fibra óptica,No,Yes,Yes,No,No,No,Mes a mes,1,Cheque electrónico,79.25,1111.65,2.6034822601839682,4
1919-RTPQD,0,Masculino,0,1,1,7,1,No,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,44.75,333.65,1.4701051248357424,2
1921-KYSAY,0,Femenino,0,0,0,41,1,Yes,DSL,No,No,Yes,Yes,No,Yes,Un año,1,Cheque electrónico,68.6,2877.05,2.253613666228646,6
1925-GMVBW,0,Femenino,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Tarjeta de crédito,20.55,96.1,0.6750985545335085,1
1925-LFCZZ,0,Masculino,1,0,0,55,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Un año,1,Transferencia bancaria,50.05,2743.45,1.6442181340341655,4
1925-TIBLE,1,Femenino,0,1,0,7,1,Yes,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,86.5,582.5,2.8416557161629434,4
1926-QUZNN,0,Femenino,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Transferencia bancaria,25.25,1841.2,0.8295006570302234,2
1927-QEWMY,0,Femenino,0,1,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,20.5,1502.25,0.6734559789750328,1
1928-BXYIV,0,Masculino,0,0,0,1,1,Yes,DSL,Yes,Yes,No,No,No,No,Mes a mes,0,Cheque electrónico,61.15,61.15,2.0088699080157686,5
1929-ZCBHE,0,Masculino,0,1,1,47,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Un año,0,Cheque electrónico,40.3,1794.8,1.3239159001314058,4
1930-BZLHI,0,Masculino,0,0,0,21,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,1,Cheque por correo,20.35,422.7,0.6685282522996058,1
1930-QPBVZ,0,Masculino,0,1,1,68,1,No,Fibra óptica,Yes,Yes,No,Yes,No,Yes,Dos años,0,Transferencia bancaria,95.1,6683.4,3.124178712220762,6
1930-WNXSB,0,Masculino,0,1,1,58,1,No,Fibra óptica,No,Yes,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,92.85,5305.05,3.050262812089356,5
1932-UEDCX,0,Masculino,1,1,0,33,1,Yes,Fibra óptica,No,Yes,No,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,100.6,3270.25,3.304862023653088,6
1934-MKPXS,0,Masculino,0,1,1,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Tarjeta de crédito,20.1,620.55,0.6603153745072273,1
1934-SJVJK,1,Masculino,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.15,20.15,0.6619579500657029,1
1935-IMVBB,0,Masculino,0,1,0,56,1,No,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,0,Cheque por correo,89.7,4952.95,2.9467805519053876,4
1936-CZAKF,0,Masculino,0,1,0,49,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Dos años,0,Tarjeta de crédito,49.65,2409.9,1.63107752956636,4
1936-UAFEH,0,Femenino,0,0,0,68,1,Yes,Fibra óptica,Yes,Yes,No,Yes,Yes,Yes,Dos años,0,Tarjeta de crédito,110.25,7279.35,3.621879106438896,8
1937-OTUKY,0,Femenino,0,1,0,72,1,Yes,Fibra óptica,Yes,No,Yes,Yes,Yes,No,Dos años,1,Transferencia bancaria,98.2,7015.9,3.226018396846255,7
1941-HOSAM,0,Masculino,0,1,1,1,1,No,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,90.1,90.1,2.9599211563731926,4
1942-OQFRW,0,Masculino,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,44.0,44.0,1.445466491458607,2
1945-XISKS,0,Femenino,0,1,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Cheque por correo,19.65,1335.2,0.645532194480946,1
1950-KSVVJ,0,Femenino,0,1,0,45,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Un año,0,Cheque por correo,113.3,5032.25,3.722076215505913,9
1951-IEYXM,0,Masculino,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,90.6,6441.85,2.9763469119579495,9
1952-DVVSW,0,Femenino,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,20.1,184.4,0.6603153745072273,1
1955-IBMMB,0,Masculino,0,0,0,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Transferencia bancaria,20.2,1192.3,0.6636005256241787,1
1956-YIFGE,0,Masculino,0,1,1,22,1,No,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Un año,1,Cheque por correo,100.05,2090.25,3.286793692509855,6
1958-RNRKS,0,Masculino,0,1,0,30,1,Yes,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,49.9,1441.95,1.6392904073587384,3
1960-UOTYM,0,Masculino,0,1,1,52,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Dos años,0,Cheque electrónico,79.2,4016.3,2.6018396846254928,7
1960-UYCNN,0,Masculino,0,0,0,10,1,Yes,Fibra óptica,No,Yes,Yes,No,No,Yes,Mes a mes,1,Cheque electrónico,95.25,1021.55,3.129106438896189,6
1963-SVUCV,1,Masculino,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,45.3,45.3,1.4881734559789748,2
1963-VAUKV,1,Femenino,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.4,20.4,0.6701708278580814,1
1964-SVLEA,0,Masculino,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,1,Cheque por correo,19.7,415.9,0.6471747700394218,1
1965-AKTSX,1,Femenino,1,0,0,14,1,Yes,Fibra óptica,No,Yes,No,No,No,No,Mes a mes,1,Cheque electrónico,78.95,1101.85,2.5936268068331145,4
1965-DDBWU,1,Masculino,0,0,0,16,1,Yes,Fibra óptica,No,No,No,Yes,No,Yes,Mes a mes,1,Tarjeta de crédito,89.05,1448.6,2.9254270696452034,5
1970-KKFWL,0,Femenino,0,0,0,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,23.3,797.1,0.7654402102496715,2
1971-DTCZB,0,Femenino,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Transferencia bancaria,90.95,6468.6,2.98784494086728,9
1972-RSMOV,1,Femenino,0,1,0,40,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Cheque por correo,19.1,780.1,0.6274638633377135,1
1972-XMUWV,0,Femenino,0,1,0,65,1,No,DSL,No,No,No,Yes,Yes,No,Dos años,1,Tarjeta de crédito,59.8,3808.2,1.964520367936925,4
1975-FCJTE,1,Femenino,0,1,0,45,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Cheque por correo,25.5,1121.05,0.8377135348226018,2
1976-AZZPJ,0,Masculino,0,1,0,7,0,No phone service,DSL,Yes,Yes,No,No,No,No,Mes a mes,0,Cheque por correo,34.2,256.6,1.123521681997372,3
1976-CFOCS,1,Femenino,1,1,0,1,1,No,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,46.0,46.0,1.5111695137976346,2
1977-STDKI,1,Femenino,1,0,0,1,1,No,Fibra óptica,No,Yes,No,No,No,No,Mes a mes,1,Cheque electrónico,73.0,73.0,2.3981603153745072,3
1980-KXVPM,1,Femenino,1,0,0,3,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Tarjeta de crédito,75.05,256.25,2.4655059132720103,3
1981-INRFU,1,Femenino,0,0,0,2,1,No,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,79.75,164.5,2.619908015768725,3
1982-FEBTD,0,Femenino,0,1,1,23,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Tarjeta de crédito,25.6,514.75,0.8409986859395532,2
1984-FCOWB,1,Femenino,0,1,0,70,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Un año,1,Cheque electrónico,109.5,7674.55,3.5972404730617606,8
1984-GPTEH,0,Femenino,0,0,0,29,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque electrónico,25.15,702.0,0.826215505913272,2
1985-MBRYP,0,Femenino,0,0,0,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Transferencia bancaria,19.65,779.25,0.645532194480946,1
1986-PHGZF,0,Masculino,1,0,0,18,1,Yes,DSL,Yes,Yes,No,No,No,No,Mes a mes,1,Tarjeta de crédito,58.4,964.9,1.9185282522996057,5
1987-AUELQ,0,Femenino,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,25.05,1873.7,0.8229303547963206,2
1989-PRJHP,1,Masculino,1,1,0,27,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,75.5,1893.95,2.4802890932982917,3
1991-VOPLL,0,Femenino,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,19.05,157.65,0.6258212877792378,1
1996-DBMUS,0,Femenino,1,1,0,48,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Transferencia bancaria,70.65,3545.05,2.32095926412615,2
1998-VHJHK,0,Femenino,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,19.15,501.35,0.6291064388961891,1
2000-DHJUY,0,Femenino,1,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Transferencia bancaria,92.2,6474.45,3.028909329829172,9
2000-MPKCA,0,Femenino,0,0,0,58,1,Yes,Fibra óptica,Yes,Yes,Yes,No,Yes,Yes,Un año,1,Cheque electrónico,107.75,6332.75,3.5397503285151117,8
2001-EWBQU,0,Femenino,0,0,0,60,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Dos años,0,Cheque electrónico,104.7,6333.8,3.4395532194480944,7
2001-MCUUW,0,Masculino,0,0,0,46,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Dos años,0,Cheque electrónico,108.65,4903.2,3.569316688567674,8
2002-MZHWP,1,Femenino,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.5,20.5,0.6734559789750328,1
2003-CKLOR,1,Masculino,0,0,0,66,1,No,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,0,Cheque electrónico,99.5,6710.5,3.2687253613666227,6
2004-OCQXK,1,Femenino,0,0,0,1,1,No,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,81.95,81.95,2.692181340341656,3
2005-DWQZJ,0,Femenino,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Cheque por correo,19.05,201.7,0.6258212877792378,1
2007-QVGAW,0,Femenino,0,1,1,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Transferencia bancaria,19.35,1292.65,0.635676741130092,1
2011-TRQYE,1,Masculino,0,0,0,18,0,No phone service,DSL,No,Yes,Yes,No,No,No,Mes a mes,1,Tarjeta de crédito,33.5,600.0,1.1005256241787122,3
2012-NWRPA,1,Femenino,1,1,0,11,1,Yes,Fibra óptica,No,No,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,99.55,1131.2,3.270367936925098,6
2013-SGDXK,1,Femenino,0,0,0,1,1,No,Fibra óptica,No,Yes,No,No,Yes,No,Mes a mes,0,Cheque electrónico,84.3,84.3,2.769382391590013,4
2014-MKGMH,0,Femenino,0,0,0,46,1,Yes,Fibra óptica,No,No,Yes,No,Yes,Yes,Un año,1,Cheque electrónico,101.1,4674.4,3.321287779237845,6
2017-CCBLH,0,Femenino,0,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Cheque por correo,20.0,141.6,0.657030223390276,1
2018-PZKMU,0,Masculino,0,1,1,9,1,No,Fibra óptica,No,No,Yes,Yes,Yes,Yes,Mes a mes,0,Cheque electrónico,103.1,970.45,3.3869908015768724,6
2018-QKYGT,0,Masculino,0,1,1,1,1,No,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,81.05,81.05,2.662614980289093,3
2019-HDCZY,0,Masculino,0,1,0,63,1,Yes,Fibra óptica,No,No,Yes,No,Yes,Yes,Dos años,0,Cheque electrónico,102.6,6296.75,3.3705650459921155,6
2023-VQFDL,0,Masculino,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque electrónico,19.0,348.8,0.6241787122207622,1
2024-BASKD,1,Femenino,0,0,0,1,1,No,Fibra óptica,No,No,Yes,No,No,No,Mes a mes,1,Cheque por correo,74.6,74.6,2.450722733245729,3
2025-JKFWI,1,Masculino,0,0,0,13,1,Yes,Fibra óptica,No,No,No,Yes,Yes,Yes,Mes a mes,1,Cheque por correo,99.0,1301.7,3.252299605781866,6
2026-TGDHM,1,Femenino,0,0,0,7,1,No,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,79.3,523.15,2.605124835742444,3
2027-CWDNU,0,Masculino,0,1,1,18,1,No,Fibra óptica,No,No,No,Yes,No,Yes,Mes a mes,1,Cheque electrónico,85.6,1601.5,2.8120893561103806,4
2027-DNKIV,0,Masculino,0,1,1,37,1,No,DSL,Yes,No,Yes,Yes,No,No,Un año,1,Cheque por correo,58.75,2203.1,1.9300262812089355,5
2027-FECZV,1,Masculino,0,0,0,12,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,106.7,1253.9,3.505256241787122,7
2027-OAQQC,1,Femenino,0,0,0,43,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,49.05,2076.2,1.6113666228646517,4
2027-WKXMW,0,Femenino,0,1,0,63,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,108.75,6871.7,3.5726018396846255,8
2030-BTZRO,0,Masculino,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Tarjeta de crédito,20.4,107.6,0.6701708278580814,1
2034-CGRHZ,1,Masculino,1,0,0,24,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,1,Tarjeta de crédito,102.95,2496.7,3.3820630749014455,7
2034-GDRCN,1,Femenino,0,0,0,2,1,No,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,90.4,168.2,2.9697766097240472,4
2037-SGXHH,1,Masculino,0,1,1,38,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,No,Mes a mes,1,Cheque electrónico,94.65,3624.3,3.109395532194481,6
2037-XJFUP,1,Masculino,0,1,0,33,1,No,Fibra óptica,No,No,Yes,No,Yes,Yes,Un año,1,Cheque electrónico,95.8,3036.75,3.1471747700394217,5
2038-LLMLM,0,Femenino,0,0,0,48,1,Yes,Fibra óptica,No,No,Yes,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,103.85,4946.05,3.4116294349540075,7
2038-OEQZH,0,Masculino,0,0,0,4,1,No,Fibra óptica,No,No,Yes,No,No,Yes,Mes a mes,0,Cheque electrónico,86.05,308.1,2.826872536136662,4
2038-YSEZE,0,Femenino,0,0,0,29,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Mes a mes,0,Cheque por correo,67.45,1801.1,2.2158344283837055,6
2039-JONDJ,0,Masculino,0,0,0,27,1,No,DSL,Yes,Yes,No,No,No,No,Un año,0,Transferencia bancaria,55.45,1477.65,1.8216162943495402,4
2040-LDIWQ,0,Masculino,0,1,1,65,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Dos años,1,Transferencia bancaria,84.2,5324.5,2.7660972404730617,8
2040-OBMLJ,0,Masculino,0,0,0,31,1,Yes,Fibra óptica,No,No,No,Yes,No,No,Un año,0,Tarjeta de crédito,81.7,2548.65,2.6839684625492772,4
2040-VZIKE,0,Femenino,0,1,0,49,1,Yes,Fibra óptica,Yes,No,No,No,Yes,Yes,Mes a mes,1,Cheque por correo,100.85,4847.35,3.313074901445466,6
2040-XBAVJ,0,Masculino,0,1,1,72,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,0,Transferencia bancaria,114.45,8100.55,3.759855453350854,9
2041-JIJCI,0,Femenino,0,0,0,5,1,Yes,DSL,No,Yes,No,No,No,Yes,Mes a mes,1,Cheque electrónico,64.0,370.25,2.102496714848883,5
2043-WVTQJ,0,Masculino,0,1,0,1,1,No,DSL,Yes,No,Yes,No,No,No,Mes a mes,0,Cheque por correo,55.7,55.7,1.8298291721419186,4
2045-BMBTJ,0,Femenino,1,0,0,33,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,59.45,1884.65,1.9530223390275954,6
2049-BAFNW,0,Femenino,0,0,0,1,0,No phone service,DSL,No,No,Yes,Yes,No,No,Mes a mes,0,Cheque por correo,35.9,35.9,1.1793692509855453,3
2050-ONYDQ,0,Femenino,0,1,1,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,26.0,1654.85,0.8541392904073587,2
2054-PJOCK,0,Femenino,0,0,0,60,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Un año,0,Tarjeta de crédito,80.55,4847.05,2.646189224704336,7
2055-BFOCC,0,Masculino,1,1,0,63,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Un año,1,Transferencia bancaria,84.0,5329.55,2.759526938239159,8
2055-PDADH,1,Femenino,1,0,0,3,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,70.4,204.7,2.3127463863337714,2
2055-SIFSS,0,Femenino,1,1,0,55,1,Yes,DSL,No,No,No,No,No,No,Mes a mes,0,Transferencia bancaria,51.65,2838.55,1.6967805519053876,3
2056-EVGZL,0,Masculino,0,1,1,68,1,No,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Un año,0,Tarjeta de crédito,105.75,7322.5,3.474047306176084,7
2057-BOYKM,0,Femenino,1,1,0,72,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,No,No,Dos años,1,Transferencia bancaria,96.6,6827.5,3.1734559789750327,7
2057-ZBLPD,1,Femenino,0,1,0,21,1,Yes,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,86.5,1808.7,2.8416557161629434,4
2058-DCJBE,1,Masculino,0,0,0,5,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,69.75,324.6,2.291392904073587,2
2061-VVFST,0,Femenino,0,1,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Transferencia bancaria,19.5,805.2,0.640604467805519,1
2065-MMKGR,0,Femenino,0,0,0,29,1,Yes,DSL,No,No,No,No,Yes,Yes,Un año,1,Tarjeta de crédito,71.0,2080.1,2.3324572930354797,5
2067-QYTCF,0,Femenino,0,1,0,64,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,111.15,6953.4,3.6514454664914586,8
2068-WWXQZ,0,Masculino,0,0,0,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,20.05,902.0,0.6586727989487516,1
2070-FNEXE,1,Femenino,1,0,0,7,1,No,Fibra óptica,Yes,No,No,No,No,No,Mes a mes,0,Transferencia bancaria,76.45,503.6,2.5114980289093296,3
2070-XYMFH,0,Femenino,1,0,0,23,1,Yes,Fibra óptica,No,No,Yes,No,No,No,Mes a mes,1,Cheque por correo,79.35,1835.3,2.6067674113009196,4
2072-ZVJJX,0,Masculino,0,1,0,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,25.25,1728.2,0.8295006570302234,2
2073-QBVBI,0,Femenino,0,1,0,41,0,No phone service,DSL,No,Yes,No,Yes,No,No,Un año,0,Cheque por correo,35.45,1391.65,1.1645860709592641,3
2074-GKOWZ,1,Masculino,0,1,1,2,1,No,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,89.55,185.55,2.9418528252299603,4
2074-GUHPQ,0,Femenino,0,0,1,17,1,Yes,Fibra óptica,No,Yes,Yes,Yes,No,No,Mes a mes,1,Tarjeta de crédito,92.7,1556.85,3.045335085413929,6
2075-PUEPR,0,Masculino,0,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,19.35,1153.25,0.635676741130092,1
2075-RMJIK,0,Femenino,0,1,1,5,1,No,DSL,Yes,No,No,No,No,No,Mes a mes,1,Cheque por correo,49.4,232.55,1.6228646517739815,3
2077-DDHJK,0,Femenino,0,1,0,68,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Dos años,0,Tarjeta de crédito,70.9,4911.35,2.3291721419185283,7
2077-MPJQO,0,Masculino,1,1,0,7,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,75.4,533.05,2.4770039421813403,3
2079-FBMZK,1,Femenino,0,0,0,6,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque por correo,69.25,418.4,2.2749671484888303,2
2080-CAZNM,0,Femenino,1,0,0,41,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,104.4,4133.95,3.4296977660972403,7
2080-GKCWQ,0,Masculino,0,0,0,2,1,No,Fibra óptica,No,Yes,No,No,No,No,Mes a mes,0,Cheque electrónico,74.95,151.75,2.462220762155059,3
2080-SRCDE,0,Femenino,0,0,1,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,25.4,25.4,0.8344283837056504,2
2081-KJSQF,0,Masculino,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,1,Cheque por correo,20.25,20.25,0.6652431011826544,1
2081-VEYEH,0,Masculino,0,0,0,3,1,No,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,107.95,318.6,3.5463206307490145,7
